Current fudge factor is 0.0002

0.0004860739094706603,0.0006773417599317499,0.0006639279743227495,0.0006492125781282402,0.0006365005971629696,0.0006265980184292395,0.0006198553936778262,0.01017112157275833,0.008171311692679558,0.0006199313918547713,0.000626722576435851,0.0006366700192056318,0.0006494195441583106,0.0006641526424146676,0.0006774670266558678
0.0006773417599317373,0.0005336436580634245,0.0005261865085315474,0.0005252317982505255,0.0005213142010521686,0.0005165580865678702,0.0005126449478841225,0.007573173720701414,0.010396504635009192,0.0005126917031954906,0.0005166256446276432,0.0005213838179698476,0.0005252718348924741,0.0005261800473072766,0.0005341300745944979
0.0006639279743227365,0.0005261865085315474,0.0004658526927041694,0.0004421646989755079,0.00042992900252186467,0.00042188496240028157,0.0004165577086111495,0.0072737972893087135,0.007486112515601905,0.0004166178955512119,0.00042198359029444886,0.00043007279320481036,0.0004424008202576015,0.0004663831697505093,0.0005275898687990287
0.000649212578128227,0.0005252317982505255,0.00044216469897551185,0.0003921717183646364,0.00036193870321123253,0.00034301685570005717,0.00033155690695402826,0.0070423002923051,0.007250300532740281,0.0003316813488919107,0.00034323760173623504,0.0003622909216288116,0.0003927413158357919,0.0004431211602775186,0.0005267765199528464
0.0006365005971629814,0.0005213142010521686,0.00042992900252186467,0.00036193870321123253,0.0003129944662571686,0.000278847550530894,0.00025693080160595023,0.006789980050240971,0.006996844995226823,0.0002571733945457887,0.00027926100161856124,0.00031360448849860966,0.000362797036863051,0.0004311067896745002,0.000522858160851324
0.0006265980184292383,0.0005165580865678702,0.00042188496240028157,0.00034301685570005717,0.0002788475505308882,0.00022839861514535015,0.00019221756757226488,0.006708367226498846,0.006911634016448552,0.00019264030012745061,0.00022904738728954689,0.0002796991126651425,0.00034407721507884507,0.00042317379579372665,0.0005180839656348309
0.0006198553936778262,0.0005126449478841225,0.0004165577086111495,0.000331556906954035,0.00025693080160595023,0.00019221756757226488,0.00013901403036532846,0.006659123159310305,0.006860240837680107,0.0001396945242565303,0.00019310311819613728,0.0002579667274785199,0.00033274135279551096,0.00041790239812561223,0.0005141569878205906
0.010171121572758329,0.007573173720701414,0.00727379728930872,0.0070423002923051,0.006789980050240968,0.006708367226498846,0.006659123159310305,0.013904353415134347,0.009522900769929274,0.006659651553566808,0.006709323151448864,0.006791479839506221,0.00704528044764517,0.007277728007788905,0.00757816745551785
0.008171311692679557,0.010396504635009192,0.0074861125156018985,0.007250300532740281,0.006996844995226821,0.006911634016448552,0.006860240837680106,0.009522900769929274,0.014319390053402813,0.006860792191601473,0.006912631837903082,0.006998411288977408,0.007253337014757418,0.00749011557066335,0.010397495692174977
0.0006199313918547575,0.0005126917031955043,0.0004166178955512255,0.000331681348891904,0.0002571733945457964,0.00019264030012745834,0.00013969452425652786,0.006659651553566808,0.006860792191601473,0.0001403706308731854,0.0001935226421038065,0.00025820714561241995,0.0003328644547195689,0.00041796202293900326,0.0005142038975413086
0.0006267225764358362,0.0005166256446276432,0.00042198359029444886,0.00034323760173623504,0.000279261001618567,0.00022904738728954689,0.0001931031181961356,0.006709323151448864,0.006912631837903082,0.00019352264210380048,0.0002296925188465458,0.0002801093157628715,0.0003442955671963571,0.00042327126407001956,0.0005181517774933861
0.0006366700192056452,0.0005213838179698476,0.00043007279320479784,0.00036229092162880764,0.0003136044884986146,0.0002796991126651425,0.00025796672747852115,0.00679147983950622,0.0069984112889774075,0.0002582071456124264,0.00028010931576286763,0.00031421067511180304,0.0003631455981076386,0.0004312482940838583,0.000522928020638319
0.0006494195441582973,0.0005252718348924741,0.0004424008202576015,0.0003927413158357919,0.000362797036863051,0.00034407721507884507,0.00033274135279551096,0.00704528044764517,0.007253337014757418,0.0003328644547195756,0.0003442955671963571,0.0003631455981076425,0.0003933060530565767,0.00044335269800149503,0.0005268160927904676
0.0006641526424146626,0.0005261800473072692,0.0004663831697505289,0.0004431211602775147,0.0004311067896744973,0.00042317379579372876,0.00041790239812561223,0.007277728007788905,0.007490115570663344,0.0004179620229389896,0.0004232712640700175,0.0004312482940838583,0.00044335269800149503,0.0004669055061821634,0.0005275782770755888
0.0006774670266558678,0.000534130074594488,0.0005275898687990169,0.0005267765199528492,0.0005228581608513218,0.0005180839656348325,0.0005141569878205764,0.00757816745551785,0.010397495692174977,0.0005142038975412948,0.0005181517774933981,0.000522928020638319,0.0005268160927904775,0.0005275782770756006,0.0005345908836495387
